FundingOrgName,ProjectCategory,StartDate,EndDate,AwardPounds,Region,Status
EPSRC,Research Grant,2020,2022,766806,North West,Active
NERC,Research Grant,2015,2019,766686,North West,Closed
MRC,Research Grant,2017,2022,764956,North West,Active
MRC,Research Grant,2020,2023,764635,North West,Active
MRC,Research Grant,2019,2024,763098,North West,Active
NERC,Research Grant,2020,2023,760257,North West,Active
MRC,Research Grant,2020,2024,759572,North West,Active
AHRC,Research Grant,2021,2024,759293,North West,Active
EPSRC,Research Grant,2015,2017,758299,North West,Closed
AHRC,Research Grant,2020,2024,757315,North West,Active
NERC,Research Grant,2020,2025,756244,North West,Active
EPSRC,Research Grant,2017,2018,756074,North West,Closed
MRC,Research Grant,2009,2012,754131,North West,Closed
EPSRC,Research Grant,2019,2023,752055,North West,Active
BBSRC,Research Grant,2020,2021,750000,North West,Closed
ESRC,Research Grant,2009,2011,749310,North West,Closed
BBSRC,Research Grant,2018,2022,749179,North West,Active
EPSRC,Research Grant,2011,2013,748671,North West,Closed
EPSRC,Research Grant,2013,2016,747290,North West,Closed
EPSRC,Research Grant,2021,2023,745943,North West,Active
MRC,Research Grant,2011,2014,741791,North West,Closed
BBSRC,Research Grant,2020,2024,741466,North West,Active
MRC,Research Grant,2015,2020,740023,North West,Closed
AHRC,Research Grant,2018,2022,739330,North West,Active
MRC,Research Grant,2019,2022,737248,North West,Active
BBSRC,Research Grant,2014,2019,736704,North West,Closed
NERC,Research Grant,2017,2022,735892,North West,Active
MRC,Research Grant,2012,2015,735151,North West,Closed
MRC,Research Grant,2009,2013,734810,North West,Closed
EPSRC,Research Grant,2019,2024,732173,North West,Active
AHRC,Research Grant,2017,2020,731463,North West,Closed
EPSRC,Research Grant,2020,2023,730401,North West,Active
EPSRC,Research Grant,2019,2023,727155,North West,Active
NERC,Research Grant,2016,2020,726905,North West,Closed
BBSRC,Research Grant,2018,2022,724952,North West,Active
EPSRC,Research Grant,2009,2012,723469,North West,Closed
EPSRC,Research Grant,2009,2013,723186,North West,Closed
EPSRC,Research Grant,2020,2022,722923,North West,Active
EPSRC,Research Grant,2020,2021,722765,North West,Active
EPSRC,Research Grant,2013,2015,719869,North West,Closed
AHRC,Research Grant,2017,2020,719635,North West,Closed
MRC,Research Grant,2013,2016,717889,North West,Closed
BBSRC,Research Grant,2012,2015,717527,North West,Closed
MRC,Research Grant,2012,2013,716200,North West,Closed
MRC,Research Grant,2015,2018,714532,North West,Closed
BBSRC,Research Grant,2012,2017,710975,North West,Closed
BBSRC,Research Grant,2020,2025,706560,North West,Active
EPSRC,Research Grant,2012,2013,705975,North West,Closed
EPSRC,Research Grant,2016,2019,705947,North West,Closed
EPSRC,Research Grant,2019,2021,704276,North West,Active
ESRC,Research Grant,2021,2024,704043,North West,Active
EPSRC,Research Grant,2021,2024,703709,North West,Active
MRC,Research Grant,2009,2012,703220,North West,Closed
NERC,Research Grant,2012,2016,703031,North West,Closed
EPSRC,Research Grant,2021,2024,702575,North West,Active
EPSRC,Research Grant,2018,2021,702172,North West,Active
MRC,Research Grant,2017,2020,700924,North West,Closed
AHRC,Research Grant,2018,2021,700689,North West,Active
BBSRC,Research Grant,2021,2024,700218,North West,Active
MRC,Research Grant,2011,2014,697651,North West,Closed
BBSRC,Research Grant,2014,2018,697623,North West,Closed
MRC,Research Grant,2015,2018,695028,North West,Closed
ESRC,Research Grant,2019,2021,694336,North West,Active
EPSRC,Research Grant,2017,2021,693938,North West,Active
BBSRC,Research Grant,2020,2023,693694,North West,Active
EPSRC,Research Grant,2017,2021,691207,North West,Active
BBSRC,Research Grant,2013,2018,690996,North West,Closed
MRC,Research Grant,2014,2018,688436,North West,Closed
MRC,Research Grant,2013,2014,688141,North West,Closed
EPSRC,Research Grant,2012,2016,687547,North West,Closed
EPSRC,Research Grant,2016,2022,686507,North West,Active
MRC,Research Grant,2009,2014,686404,North West,Closed
MRC,Research Grant,2017,2018,686327,North West,Closed
MRC,Research Grant,2011,2013,685814,North West,Closed
EPSRC,Research Grant,2021,2022,685614,North West,Active
MRC,Research Grant,2013,2015,685120,North West,Closed
EPSRC,Research Grant,2010,2013,683653,North West,Closed
MRC,Research Grant,2021,2024,683555,North West,Active
BBSRC,Research Grant,2009,2012,683085,North West,Closed
BBSRC,Research Grant,2013,2017,682949,North West,Closed
EPSRC,Research Grant,2021,2025,681125,North West,Active
MRC,Research Grant,2021,2024,678678,North West,Active
EPSRC,Research Grant,2016,2021,677045,North West,Active
STFC,Research Grant,2016,2017,675847,North West,Closed
MRC,Research Grant,2010,2013,675813,North West,Closed
MRC,Research Grant,2014,2018,672014,North West,Closed
EPSRC,Research Grant,2013,2017,671817,North West,Closed
NERC,Research Grant,2014,2018,669647,North West,Closed
NERC,Research Grant,2015,2019,669554,North West,Closed
EPSRC,Research Grant,2012,2013,667649,North West,Closed
ESRC,Research Grant,2021,2022,667405,North West,Active
MRC,Research Grant,2018,2021,665874,North West,Active
MRC,Research Grant,2014,2019,665597,North West,Closed
MRC,Research Grant,2019,2022,662478,North West,Active
MRC,Research Grant,2013,2015,662241,North West,Closed
NERC,Research Grant,2012,2017,661198,North West,Closed
EPSRC,Research Grant,2013,2016,660826,North West,Closed
EPSRC,Research Grant,2017,2021,655878,North West,Closed
MRC,Research Grant,2014,2017,655668,North West,Closed
BBSRC,Research Grant,2011,2014,655645,North West,Closed
EPSRC,Research Grant,2020,2023,655109,North West,Active
MRC,Research Grant,2014,2017,654538,North West,Closed
EPSRC,Research Grant,2013,2016,652391,North West,Closed
NERC,Research Grant,2019,2023,650359,North West,Active
BBSRC,Research Grant,2021,2024,650060,North West,Active
NERC,Research Grant,2019,2022,649812,North West,Active
EPSRC,Research Grant,2009,2013,648429,North West,Closed
ESRC,Research Grant,2020,2023,648345,North West,Active
NERC,Research Grant,2020,2023,647969,North West,Active
BBSRC,Research Grant,2019,2021,647042,North West,Closed
ESRC,Research Grant,2013,2017,646163,North West,Closed
EPSRC,Research Grant,2022,2024,642184,North West,Active
EPSRC,Research Grant,2015,2016,642163,North West,Closed
ESRC,Research Grant,2020,2023,642075,North West,Active
BBSRC,Research Grant,2020,2023,641948,North West,Active
BBSRC,Research Grant,2021,2024,641629,North West,Active
EPSRC,Research Grant,2014,2018,640218,North West,Closed
MRC,Research Grant,2014,2018,639749,North West,Closed
BBSRC,Research Grant,2012,2015,639275,North West,Closed
STFC,Research Grant,2020,2023,638954,North West,Active
EPSRC,Research Grant,2013,2016,638190,North West,Closed
MRC,Research Grant,2014,2017,637918,North West,Closed
EPSRC,Research Grant,2021,2024,635422,North West,Active
BBSRC,Research Grant,2013,2016,634686,North West,Closed
MRC,Research Grant,2016,2019,634328,North West,Closed
MRC,Research Grant,2019,2022,634237,North West,Active
MRC,Research Grant,2016,2018,632676,North West,Closed
STFC,Research Grant,2014,2016,632074,North West,Closed
BBSRC,Research Grant,2014,2017,631919,North West,Closed
BBSRC,Research Grant,2012,2016,628315,North West,Closed
EPSRC,Research Grant,2013,2016,627943,North West,Closed
EPSRC,Research Grant,2020,2023,626468,North West,Active
NERC,Research Grant,2020,2022,625938,North West,Active
EPSRC,Research Grant,2010,2011,624641,North West,Closed
EPSRC,Research Grant,2013,2016,624272,North West,Closed
MRC,Research Grant,2018,2021,623611,North West,Active
NERC,Research Grant,2018,2022,623387,North West,Active
AHRC,Research Grant,2019,2022,622845,North West,Active
MRC,Research Grant,2014,2017,622461,North West,Closed
EPSRC,Research Grant,2009,2013,622082,North West,Closed
NERC,Research Grant,2018,2022,620495,North West,Active
EPSRC,Research Grant,2021,2024,620318,North West,Active
MRC,Research Grant,2011,2014,620203,North West,Closed
MRC,Research Grant,2011,2015,619243,North West,Closed
MRC,Research Grant,2021,2024,617834,North West,Active
EPSRC,Research Grant,2019,2022,617630,North West,Active
NERC,Research Grant,2019,2023,616508,North West,Active
BBSRC,Research Grant,2017,2020,613687,North West,Closed
MRC,Research Grant,2018,2020,613140,North West,Closed
STFC,Research Grant,2017,2020,612731,North West,Closed
BBSRC,Research Grant,2014,2018,612099,North West,Closed
BBSRC,Research Grant,2017,2021,610425,North West,Active
EPSRC,Research Grant,2010,2013,609730,North West,Closed
BBSRC,Research Grant,2011,2014,609437,North West,Closed
NERC,Research Grant,2017,2021,609422,North West,Active
EPSRC,Research Grant,2017,2021,608816,North West,Active
EPSRC,Research Grant,2009,2014,608548,North West,Closed
MRC,Research Grant,2010,2013,608256,North West,Closed
BBSRC,Research Grant,2011,2013,608148,North West,Closed
MRC,Research Grant,2015,2018,608145,North West,Closed
AHRC,Research Grant,2014,2015,607878,North West,Closed
BBSRC,Research Grant,2013,2016,606411,North West,Closed
MRC,Research Grant,2017,2020,606091,North West,Closed
MRC,Research Grant,2017,2019,605784,North West,Closed
NERC,Research Grant,2016,2020,605765,North West,Closed
BBSRC,Research Grant,2019,2022,604840,North West,Active
EPSRC,Research Grant,2019,2022,604590,North West,Active
NERC,Research Grant,2018,2022,603240,North West,Active
MRC,Research Grant,2021,2024,602346,North West,Active
EPSRC,Research Grant,2019,2022,600254,North West,Active
EPSRC,Research Grant,2020,2021,600000,North West,Active
MRC,Research Grant,2015,2017,599790,North West,Closed
EPSRC,Research Grant,2015,2018,599506,North West,Closed
NERC,Research Grant,2020,2023,599140,North West,Active
BBSRC,Research Grant,2021,2024,599116,North West,Active
EPSRC,Research Grant,2013,2016,598844,North West,Closed
STFC,Research Grant,2018,2023,598237,North West,Active
STFC,Research Grant,2021,2024,596538,North West,Active
MRC,Research Grant,2017,2020,596518,North West,Closed
EPSRC,Research Grant,2014,2017,595238,North West,Closed
BBSRC,Research Grant,2015,2019,593909,North West,Closed
NERC,Research Grant,2015,2020,593374,North West,Closed
BBSRC,Research Grant,2015,2018,592008,North West,Closed
BBSRC,Research Grant,2016,2020,590212,North West,Closed
EPSRC,Research Grant,2012,2016,589624,North West,Closed
BBSRC,Research Grant,2015,2021,588374,North West,Closed
MRC,Research Grant,2020,2023,587759,North West,Active
EPSRC,Research Grant,2013,2017,585553,North West,Closed
BBSRC,Research Grant,2017,2021,585505,North West,Closed
NERC,Research Grant,2017,2022,585040,North West,Active
BBSRC,Research Grant,2021,2024,583523,North West,Active
NERC,Research Grant,2014,2018,582118,North West,Closed
NERC,Research Grant,2019,2022,582024,North West,Active
MRC,Research Grant,2010,2012,580001,North West,Closed
MRC,Research Grant,2017,2020,579627,North West,Closed
BBSRC,Research Grant,2011,2014,579056,North West,Closed
NERC,Research Grant,2020,2024,577065,North West,Active
MRC,Research Grant,2017,2020,576831,North West,Closed
BBSRC,Research Grant,2021,2024,576764,North West,Active
MRC,Research Grant,2019,2022,575759,North West,Active
BBSRC,Research Grant,2020,2023,575653,North West,Active
BBSRC,Research Grant,2021,2024,575603,North West,Active
BBSRC,Research Grant,2012,2016,574873,North West,Closed
EPSRC,Research Grant,2019,2021,574038,North West,Active
NERC,Research Grant,2021,2023,574006,North West,Active
NERC,Research Grant,2017,2020,573479,North West,Closed
STFC,Research Grant,2018,2024,571284,North West,Active
MRC,Research Grant,2013,2017,570841,North West,Closed
BBSRC,Research Grant,2009,2012,569143,North West,Closed
BBSRC,Research Grant,2021,2024,569101,North West,Active
EPSRC,Research Grant,2021,2024,568329,North West,Active
EPSRC,Research Grant,2021,2024,567853,North West,Active
BBSRC,Research Grant,2021,2024,566264,North West,Active
ESRC,Research Grant,2021,2024,566239,North West,Active
MRC,Research Grant,2020,2022,565655,North West,Active
BBSRC,Research Grant,2017,2018,564013,North West,Closed
EPSRC,Research Grant,2021,2023,562874,North West,Active
EPSRC,Research Grant,2011,2015,562691,North West,Closed
AHRC,Research Grant,2019,2022,560649,North West,Active
